sf_code,sf_name,tf_code,tf_name,city_id,marketing_area,business_line,rating,comment_count,grading,rate_grade,grade_comment,days_since_last_live
6dr566,کترینگ چویل,2zk3oo,چویل,2,فردوس - کاشانی - شهر زیبا,Restaurant,0,2,Not Enough Comments,No Rating,D,1
e5246o,فست فود آقای رنگو,5x7nmx,فست فود آقای رنگو,2,نارمک - مجیدیه,Restaurant,8.730769231,71,Not Enough Comments,B,B,1
zn145e,رستوران گریل ببک,2g91pk,رستوران ترکیه‌ای گريل ببک ,2,پونک - باغ فیض‎,Restaurant,0,5,Not Enough Comments,No Rating,D,1
e5wx1v,کترینگ قابوس,27m874,کترینگ قابوس,2,تهرانپارس-حکیمیه,Restaurant,8.910339093,23,Not Enough Comments,B,C,1
e5z2lv,کباب و حلیم سوران,5mk7xr,کباب و حلیم سوران,2,,Restaurant,0,1,Not Enough Comments,No Rating,D,1
124rqy,سان ویچ,2lz3gn,سان ویچ,2,تهرانپارس-حکیمیه,Restaurant,8.649610536,92,Not Enough Comments,B,A,6
wd1l78,کافه رستوران چیلز,53313n,کافه چیلز,2,پاسداران - هروی -دروس,Restaurant,9.411504663,158,Not Enough Comments,A,A,1
5oj91v,فست فود پوریا,21kkp9,پوریا,2,,Restaurant,7.035624119,23,Not Enough Comments,C,C,1
qy1y8y,فست فود سوخاریست,21yr3k,فست فود سوخاریست,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,0,4,Not Enough Comments,No Rating,D,1
kl91vk,فلافل بیروت جزیره,5g9owl,بیروت جزیره,2,صادقیه - ستارخان - مرزداران,Restaurant,0,2,Not Enough Comments,No Rating,D,30
qy1d92,کافه صبحانه یاس,286497,کافه صبحانه یاس,2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
6d2r9e,کبابی تک لقمه,29n8n6, کبابی تک لقمه,2,یافت آباد - مهرآباد جنوبی,Restaurant,8.824884337,22,Not Enough Comments,B,C,1
dq79jw,آشکده پایتخت,5w1r7z,آشکده پایتخت,2,تهرانپارس-حکیمیه,Restaurant,0,9,Not Enough Comments,No Rating,C,1
gnzjex,کبابی حاج یعقوب,2ym73o,کبابی حاج یعقوب,2,سعادت آباد - شهرک غرب,Restaurant,0,0,Not Enough Comments,No Rating,D,1
nnwqxz,پیتزا برگر ماهو,5p338y,پیتزا برگر ماهو,2,نارمک - مجیدیه,Restaurant,8.800354763,45,Not Enough Comments,B,B,1
jymgxg,کباب ایراندوست,5zknrz,کباب ایراندوست,2,پاسداران - هروی -دروس,Restaurant,0,8,Not Enough Comments,No Rating,C,1
nnwdlz,غذای خانگی ریحون,2k3g11,غذای خانگی ریحون,2,آزادی - جی - نواب‎,Restaurant,8.746353908,142,Not Enough Comments,B,A,1
zn1gow,رستوران الف,594oog,رستوران الف,2,,Restaurant,8.904792671,173,Not Enough Comments,B,A,1
3198w4,پیتزا شیدا,5p3x86,پیتزا برگر شیدا,2,نیاوران‎ - آجودانیه,Restaurant,6.476083663,18,Not Enough Comments,D,C,1
xdgrmw,رستوران مقیت,5lz9or,رستوران مقیت ,2,ظفر - میرداماد,Restaurant,0,6,Not Enough Comments,No Rating,C,10
y1k4xy,برگر همبرلند,5w1469,همبرلند,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,8.861485513,39,Not Enough Comments,B,B,1
kl9z4g,کافه رستوران رادیکال,5x4ryy,کافه رادیکال,2,,Restaurant,0,4,Not Enough Comments,No Rating,D,1
6dj14w,فست فود بوفالو برگر,2o3kg1,بوفالو برگر,2,جردن - ونک,Restaurant,8.608108132,70,Not Enough Comments,B,B,8
27z6k5,فست‌ فود آریا,2p3pkn,فست فود آریا,2,نارمک - مجیدیه,Restaurant,0,0,Not Enough Comments,No Rating,D,1
wdd4xg,تهیه غذای آرین,2ymlzo,آرین,2,دروازه شمیران-میدان شهدا,Restaurant,8.76693172,158,Not Enough Comments,B,A,1
7jox2g,واتا برگر,2r9g46,واتا برگر,2,تهرانپارس-حکیمیه,Restaurant,0,3,Not Enough Comments,No Rating,D,1
09d24y,رستوران سپه,269zop,کافه رستوران سپه,2,بازار - منیریه - گمرک,Restaurant,7.976561433,50,Not Enough Comments,C,B,1
85o2m2,کافه صبحانه نایتو,5x7myr,نایتو,2,تهرانپارس-حکیمیه,Restaurant,7.636940723,41,Not Enough Comments,C,B,1
5oqmnx,اژدر زاپاتا,54ww4r,بمب ویژه اژدر زاپاتا,2,,Restaurant,0,2,Not Enough Comments,No Rating,D,1
wd4yjv,فست فود گاتام,59n4gw,گاتام,2,سعادت آباد - شهرک غرب,Restaurant,5.624673213,22,Not Enough Comments,DANGER,C,8
jyg1y6,آشپزخانه زااگ,2k6lxm,آشپزخانه زااگ,2,,Restaurant,0,6,Not Enough Comments,No Rating,C,1
e5wy72,کترینگ اعیونی,2lzlzy,اعیونی,2,جردن - ونک,Restaurant,8.38017164,58,Not Enough Comments,B,B,1
o96r1q,کترینگ مهدیس,2lz6w4,کترینگ مهدیس ,2,پونک - باغ فیض‎,Restaurant,8.295478461,87,Not Enough Comments,B,B,1
wdwq15,پیتزا وسوخاری میلان,51or3y,میلان,2,آزادی - جی - نواب‎,Restaurant,9.46752492,62,Not Enough Comments,A,B,9
44jzqx,فست فود مستر کیوان,5g93ln,فست فود مستر کیوان,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.167241245,55,Not Enough Comments,B,B,1
5ow9yw,رستوران خومونی,27mkr1,خومونی,2,سعادت آباد - شهرک غرب,Restaurant,9.079894972,83,Not Enough Comments,A,B,1
qy1y9y,پات پیتزا,269lwn,پیتزا پات,2,شادآباد-خلیج فارس-تهرانسر,Restaurant,0,1,Not Enough Comments,No Rating,D,1
12zmv2,فست فود نیل,2g79z7,نیل,2,,Restaurant,0,3,Not Enough Comments,No Rating,D,1
6dgl4n,رژیمی علافود,566yml, علافود,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.540236982,74,Not Enough Comments,B,B,7
xd5xo4,فست فود سلماس,59n76y,فست فود سلماس,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,0,1,Not Enough Comments,No Rating,D,16
y1jo2n,کافه سون,2g913g,کافه رستوران سون,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,7.856336531,9,Not Enough Comments,C,C,1
3kygvn,فست فود پاتوق شمرون,2lwm93,فست فود پاتوق شمرون,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.029533937,158,Not Enough Comments,B,A,1
vxe62x,کبابی برادران گلپایگانی,5nly37,کبابی برادران گلپایگانی ,2,نارمک - مجیدیه,Restaurant,0,5,Not Enough Comments,No Rating,D,1
vxeql5,املت و دیزی سرای حاج مصطفی,2ym917,املت و دیزی سرای حاج مصطفی,2,تهرانپارس-حکیمیه,Restaurant,9.369679901,188,Not Enough Comments,A,A,2
44ql2n,خانه غذای زرینه,2x7lgy,خانه غذای زرینه,2,فردوس - کاشانی - شهر زیبا,Restaurant,0,7,Not Enough Comments,No Rating,C,1
94exz6,فست فود کوچه,26r9zx,فست فود کوچه,2,,Restaurant,0,3,Not Enough Comments,No Rating,D,1
memo5z,اغذیه شاخ (مطهری),2p36rx,اغذیه شاخ,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,7.185739938,31,Not Enough Comments,C,B,1
mey1or,فنو پیتزا,2mmll6,پیتزا برگر فنو,2,پونک - باغ فیض‎,Restaurant,8.905077138,87,Not Enough Comments,B,B,1
l2gyxe,کترینگ آزینا,2g9rmw,آزینا,2,,Restaurant,9.758350018,27,Not Enough Comments,A,C,2
5own6w,کافه رستوران آنی فود,2rw61o,کافه رستوران آنی فود ,2,,Restaurant,9.549770375,58,Not Enough Comments,A,B,1
94j8q6,سوخاری فراید چیکن,53z9pr,سوخاری فراید چیکن,2,صادقیه - ستارخان - مرزداران,Restaurant,0,5,Not Enough Comments,No Rating,D,10
znvyzw,ساندویچی جمشید,2nk7w8,ساندویچی جمشید,2,آزادی - جی - نواب‎,Restaurant,8.484112692,26,Not Enough Comments,B,C,1
o9ygy8,کترینگ نشاط,59nl69,کترینگ نشاط ,2,پونک - باغ فیض‎,Restaurant,8.671432767,21,Not Enough Comments,B,C,1
3e7lv2,فست فود سمیر,2714w1,فست فود سمیر,2,,Restaurant,8.207940069,75,Not Enough Comments,B,B,1
44jdyx,رستوران مضیف حاج عبدالله,2o3ywm,کافه رستوران عربی مضیف حاج عبدالله,2,نیاوران‎ - آجودانیه,Restaurant,0,1,Not Enough Comments,No Rating,D,44
dq758d,کافه رستوران نایت میتینگ,2mm8gz,نایت میتینگ,2,سعادت آباد - شهرک غرب,Restaurant,0,0,Not Enough Comments,No Rating,D,1
12j6ek,کافه رستوران دریم,2mkglr,رستوران دریم,2,,Restaurant,8.959328771,168,Not Enough Comments,B,A,1
o9ojjk,فست فود سین ب,2ymy16,سین ب ,2,شادآباد-خلیج فارس-تهرانسر,Restaurant,8.53989399,122,Not Enough Comments,B,A,1
zndqlw,بمب امیر,28698k,بمب امیر,2,,Restaurant,0,5,Not Enough Comments,No Rating,D,1
nnrz16,دیزی سرای اکبر,5866y4,دیزی سرای اکبر,2,,Restaurant,0,1,Not Enough Comments,No Rating,D,1
6d2deg,کافه رستوران ترکیه ای تاتلی ایده,5lzx3p,تاتلی ایده,2,صادقیه - ستارخان - مرزداران,Restaurant,7.554881266,171,Not Enough Comments,C,A,1
94j92n,بریانکده طهران بریان,5klzzg,طهران بریان,2,جنت آباد - شهران‎,Restaurant,0,3,Not Enough Comments,No Rating,D,1
94j6zk,مونا صبحانه,247lmp,مونا صبحانه,2,نارمک - مجیدیه,Restaurant,10,9,Not Enough Comments,A,C,1
o967zo,فست فود شاور (پونک),547knx,فست فود شاور (پونک),2,پونک - باغ فیض‎,Restaurant,8.335467867,22,Not Enough Comments,B,C,3
85e5m5,جگرکی دل ایران,59ny34,جگرکی دل ایران,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,0,6,Not Enough Comments,No Rating,C,1
44qy1n,آش و حلیم آنیل,51ypy8,آنیل,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,0,6,Not Enough Comments,No Rating,C,1
jymgd6,کباب بناب آذربایجان,27766z,کباب ساطوری بناب آذربایجان (شعبه استخر) ,2,تهرانپارس-حکیمیه,Restaurant,8.754459646,26,Not Enough Comments,B,C,1
wdw585,فست فود یام ویچ,2y49zn,یام ویچ,2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
12q61k,کترینگ اصفهان,5z4g3n,کترینگ اصفهان ,2,,Restaurant,0,8,Not Enough Comments,No Rating,C,1
6dr57o,رستوران پرشیکا (جردن),2x76wn,رستوران پرشیکا (جردن),2,جردن - ونک,Restaurant,7.464098758,98,Not Enough Comments,C,A,1
nnrdlz,پاسارگاد,233n98,پاسارگاد,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,7.294452304,33,Not Enough Comments,C,B,1
poekwj,فست فود مسترفود,2g9xno,فست فود مسترفود,2,پیروزی - نیروی هوایی‎,Restaurant,9.065760339,12,Not Enough Comments,A,C,1
122qq7,رستوران میلانو,5lwykn,کافه رستوران میلانو ,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,7.92672038,20,Not Enough Comments,C,C,1
gnzl92,فلافل ساندویچ مزه نارمک (دهه شصتی),2w18zz,فلافل مزه نارمک (دهه شصتی ) ,2,نارمک - مجیدیه,Restaurant,7.06120961,9,Not Enough Comments,C,C,1
27z6vd,غذای رژیمی هلث,2llwm3,هلث,2,,Restaurant,0,5,Not Enough Comments,No Rating,D,1
znkdqj,رویال باربیکیو,2p3lk1,رویال باربیکیو,2,نارمک - مجیدیه,Restaurant,8.702247513,52,Not Enough Comments,B,B,9
jygmdq,کافه رستوران نعلبکی,247yln,نعلبکی,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.931138588,41,Not Enough Comments,B,B,1
nnv4rv,کبابی لوکابا,5x4g38,لوکابا,2,,Restaurant,0,2,Not Enough Comments,No Rating,D,1
944z5y,کافه رستوران سراج,5p63m8,کافه رستوران سراج,2,,Restaurant,8.661936711,22,Not Enough Comments,B,C,1
o9gdzq,فست فود متال,233yn3,فست فود متال,2,نازی آباد,Restaurant,8.453313899,198,Not Enough Comments,B,A,1
2718kd,رستوران فودلند,569p8g,فودلند,2,نظام آباد‎‎,Restaurant,8.177403167,75,Not Enough Comments,B,B,1
gnr6xn,فست فود کاهو,29nmg9,فست فود کاهو ,2,شادآباد-خلیج فارس-تهرانسر,Restaurant,7.818546492,177,Not Enough Comments,C,A,1
nnjrv8,کترینگ دریایی اوزال,23z97g,کترینگ دریایی اوزال ,2,,Restaurant,0,5,Not Enough Comments,No Rating,D,1
dqer8w,فست فود ویان,51kz18,ویان,2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
nnq91z,کافه چوگان,5r974w,کافه رستوران چوگان,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,9.060803925,52,Not Enough Comments,A,B,1
gn9gmm,کافه امیدی,21ywox,کافه امیدی,2,قیطریه-اندرزگو-دولت,Restaurant,8.347755436,132,Not Enough Comments,B,A,1
94yyvd,کته کبابی 2000,58kzzn,کته کبابی 2000,2,نارمک - مجیدیه,Restaurant,6.965055955,38,Not Enough Comments,D,B,1
44j9lr,دیزی سیتی,5x7zpw,دیزی سیتی,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,8.993104392,52,Not Enough Comments,B,B,1
qylw8x,دیزی سرای سامیار,5nkrxy,سامیار,2,یافت آباد - مهرآباد جنوبی,Restaurant,0,0,Not Enough Comments,No Rating,D,1
09kz9q,فست فود فلفل قرمز,2y4mwm,فلفل قرمز,2,,Restaurant,8.004082618,26,Not Enough Comments,B,C,11
85oyd5,فست فود دومینو,2w7w8z,دومینو ,2,,Restaurant,0,11,Not Enough Comments,No Rating,C,1
wdw8nz,ساندویچی شهروز گلپا,2o3w7n,شهروز گلپا,2,قیطریه-اندرزگو-دولت,Restaurant,0,4,Not Enough Comments,No Rating,D,1
o9jydo,فست فود رستیکا,5x44ow,رستیکا,2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
nnv9x8,رستوران و فست فود موجان,27mzog,موجان,2,ظفر - میرداماد,Restaurant,0,3,Not Enough Comments,No Rating,D,1
r5oxj9,رستوران جیگرگوشه,2llz8r,جيگرگوشه,2,,Restaurant,0,7,Not Enough Comments,No Rating,C,1
e5zj2j,امیر پِلِیس,2p3x36,امیر پِلِیس,2,اکباتان-آپادانا,Restaurant,0,5,Not Enough Comments,No Rating,D,24
7j9e82,کباب ذغالی گلپایگانی,5nkxr9,کباب ذغالی گلپایگانی ,2,یافت آباد - مهرآباد جنوبی,Restaurant,7.289983904,35,Not Enough Comments,C,B,1
kl9q5q,پی برگر,29nlgn,پی برگر,2,نیاوران‎ - آجودانیه,Restaurant,0,7,Not Enough Comments,No Rating,C,1
o9ylzv,رستوران نمونه,2mm7yn,رستوران نمونه,2,تهرانپارس-حکیمیه,Restaurant,0,0,Not Enough Comments,No Rating,D,17
xd2kn6,آشکده نعنا داغ,2klwmr,آشکده نعنا داغ,2,آزادی - جی - نواب‎,Restaurant,7.798802756,56,Not Enough Comments,C,B,1
vx1y6m,پل پیتزا,21o7p9,پل پیتزا,2,دروازه شمیران-میدان شهدا,Restaurant,8.938145648,97,Not Enough Comments,B,A,32
r5oqw1,فست فود بابا کیلوئی,2p3xyx,فست فود بابا کیلویی,2,نعمت آباد - عبدل آباد,Restaurant,0,2,Not Enough Comments,No Rating,D,18
85oyog,فست‌ فود دایان,594n6k,پیتزا و فست‌فود دایان ,2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
o9yynj,کباب ذغالی المهدی,5nk7y8,کباب ذغالی المهدی,2,یافت آباد - مهرآباد جنوبی,Restaurant,7.257494143,28,Not Enough Comments,C,C,1
jy298q,تهیه غذای سید,2w1r9l,تهیه غذای سید,2,شهرری,Restaurant,6.591534014,65,Not Enough Comments,D,B,1
gnojdn,ساندویچ سی تو,286ww3,ساندویچ سی تو,2,,Restaurant,9.055985814,107,Not Enough Comments,A,A,1
1245y2,فست فود رابین فود (مجیدیه _  شبانه),56986x,رابین فود,2,نارمک - مجیدیه,Restaurant,6.543248403,23,Not Enough Comments,D,C,9
949zld,بمب اژدر زاپاتا صادقیه (فردوس شرق),2x7nyx,اژدر زاپاتا,2,فردوس - کاشانی - شهر زیبا,Restaurant,7.367295436,159,Not Enough Comments,C,A,1
y1j2qd,سوخاری کیلویی چی‌دا,247rk3,سوخاری کیلویی چی دا,2,اکباتان-آپادانا,Restaurant,8.551196641,114,Not Enough Comments,B,A,33
94jx6y,غذا خانگی و فست فود رامادا,21kkyl,رامادا,2,,Restaurant,8.095675002,40,Not Enough Comments,B,B,1
qyl8k9,کترینگ تجریشی,27mlr6,کترینگ تجریشی,2,قیطریه-اندرزگو-دولت,Restaurant,0,18,Not Enough Comments,No Rating,C,1
y1r4ed,کافه رستوران روف کافه,5nxlon,روف کافه,2,,Restaurant,0,3,Not Enough Comments,No Rating,D,1
xdgyry,کافه رستوران هشت,533r3w,کافه رستوران هشت,2,صادقیه - ستارخان - مرزداران,Restaurant,0,7,Not Enough Comments,No Rating,C,1
vxe46m,فست‌ فود کره باززز,27mw4o,کره باززز,2,نارمک - مجیدیه,Restaurant,8.829827304,58,Not Enough Comments,B,B,1
memz2r,کافه رستوران آمارو,5g9mzo,آمارو,2,اکباتان-آپادانا,Restaurant,0,3,Not Enough Comments,No Rating,D,1
mem1mq,کترینگ مجلسی,5nkgl9,کترینگ مجلسی,2,ورداورد - شهرک چیتگر ,Restaurant,7.899466496,41,Not Enough Comments,C,B,2
l2gd6j,فلافل بیروتی جزیره اصل,21ymyr,فلافل بیروتی جزیره اصل (صادقی),2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,7.932361792,104,Not Enough Comments,C,A,11
kl967o,سلام کافه,2x7x8g,سلام کافه,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,9.4304112,30,Not Enough Comments,A,B,1
l2jnnk,فست فود رزمی,2nk1wg,فست فود رزمی,2,یافت آباد - مهرآباد جنوبی,Restaurant,0,2,Not Enough Comments,No Rating,D,1
94jj96,فست فود گندم,2k6738,فست فود گندم,2,آزادی - جی - نواب‎,Restaurant,0,0,Not Enough Comments,No Rating,D,1
6dr92w,کترینگ قیاسی,5869nm,کترینگ قیاسی,2,,Restaurant,0,41,Not Enough Comments,No Rating,B,1
